actor_id,emotion,emotion_mean_anger,emotion_mean_disgust,emotion_mean_fear,emotion_mean_happiness,emotion_mean_sadness,emotion_mean_surprise,emotion_mean_neutral,emotion_std_anger,emotion_std_disgust,emotion_std_fear,emotion_std_happiness,emotion_std_sadness,emotion_std_surprise,emotion_std_neutral,emotion_max_anger,emotion_max_disgust,emotion_max_fear,emotion_max_happiness,emotion_max_sadness,emotion_max_surprise,emotion_max_neutral,emotion_min_anger,emotion_min_disgust,emotion_min_fear,emotion_min_happiness,emotion_min_sadness,emotion_min_surprise,emotion_min_neutral,au_mean_AU01,au_mean_AU02,au_mean_AU04,au_mean_AU05,au_mean_AU06,au_mean_AU07,au_mean_AU09,au_mean_AU10,au_mean_AU11,au_mean_AU12,au_mean_AU14,au_mean_AU15,au_mean_AU17,au_mean_AU20,au_mean_AU23,au_mean_AU24,au_mean_AU25,au_mean_AU26,au_mean_AU28,au_mean_AU43,au_std_AU01,au_std_AU02,au_std_AU04,au_std_AU05,au_std_AU06,au_std_AU07,au_std_AU09,au_std_AU10,au_std_AU11,au_std_AU12,au_std_AU14,au_std_AU15,au_std_AU17,au_std_AU20,au_std_AU23,au_std_AU24,au_std_AU25,au_std_AU26,au_std_AU28,au_std_AU43,au_max_AU01,au_max_AU02,au_max_AU04,au_max_AU05,au_max_AU06,au_max_AU07,au_max_AU09,au_max_AU10,au_max_AU11,au_max_AU12,au_max_AU14,au_max_AU15,au_max_AU17,au_max_AU20,au_max_AU23,au_max_AU24,au_max_AU25,au_max_AU26,au_max_AU28,au_max_AU43,au_min_AU01,au_min_AU02,au_min_AU04,au_min_AU05,au_min_AU06,au_min_AU07,au_min_AU09,au_min_AU10,au_min_AU11,au_min_AU12,au_min_AU14,au_min_AU15,au_min_AU17,au_min_AU20,au_min_AU23,au_min_AU24,au_min_AU25,au_min_AU26,au_min_AU28,au_min_AU43
1,happiness,0.0661482959985733,0.07741986960172653,0.25091996788978577,0.09521976858377457,0.25630679726600647,0.03209710121154785,0.22188816964626312,0.05321432277560234,0.07103995233774185,0.2117203027009964,0.07611016929149628,0.16372567415237427,0.019953448325395584,0.1642838418483734,0.20982682704925537,0.3637610077857971,0.6386054158210754,0.2782956063747406,0.7591694593429565,0.0866265818476677,0.5514914989471436,0.00712927570566535,0.0057296776212751865,0.015774063766002655,0.00862568337470293,0.05319824442267418,0.006964623928070068,0.023103700950741768,0.5034297108650208,0.22628037631511688,0.7342557907104492,0.3447328805923462,0.37854379415512085,1.0,0.4142094552516937,0.23843678832054138,0.36666667461395264,0.23955662548542023,0.3065759837627411,0.521787703037262,0.49044811725616455,0.7666666507720947,0.34690362215042114,0.12457727640867233,0.9541056156158447,0.6305461525917053,0.061548326164484024,0.11859888583421707,0.08304806798696518,0.042922575026750565,0.07494159042835236,0.02696906216442585,0.1277010142803192,0.0,0.0888495147228241,0.21280933916568756,0.49013251066207886,0.13729703426361084,0.09044840931892395,0.09294944256544113,0.10830342769622803,0.430183082818985,0.0732768103480339,0.07782766968011856,0.07454044371843338,0.20600126683712006,0.04963572695851326,0.06643758714199066,0.6606841683387756,0.31814470887184143,0.8990766406059265,0.41385209560394287,0.612367570400238,1.0,0.5663648843765259,0.7981348633766174,1.0,0.6481339931488037,0.5055215954780579,0.7680826187133789,0.6681337952613831,1.0,0.5169391632080078,0.28251659870147705,0.9998581409454346,0.869479238986969,0.2427770048379898,0.3013853132724762,0.36186113953590393,0.14635992050170898,0.5604472756385803,0.27149561047554016,0.18357403576374054,1.0,0.15437233448028564,0.018105443567037582,0.0,0.06412273645401001,0.15499256551265717,0.3054766356945038,0.33048591017723083,0.0,0.1582440733909607,0.012995597906410694,0.6994314789772034,0.20288287103176117,0.018595054745674133,0.036355793476104736
2,happiness,0.06128934770822525,0.05440778285264969,0.23043589293956757,0.07732940465211868,0.3047211468219757,0.042579587548971176,0.22923682630062103,0.046617817133665085,0.04470031335949898,0.19721423089504242,0.059615131467580795,0.2110297679901123,0.04474541172385216,0.1698230654001236,0.18152977526187897,0.19793054461479187,0.6712733507156372,0.25758031010627747,0.8485520482063293,0.18700487911701202,0.5739187002182007,0.00503659900277853,0.0016193062765523791,0.010503671132028103,0.002354217926040292,0.0344000905752182,0.003667562734335661,0.01612495817244053,0.5002556443214417,0.23196332156658173,0.7401726245880127,0.35601112246513367,0.3605433702468872,0.8999999761581421,0.40384477376937866,0.24715232849121094,0.20000000298023224,0.2054683417081833,0.2818635404109955,0.5005804896354675,0.48149722814559937,0.5666666626930237,0.3499954342842102,0.14132162928581238,0.911260724067688,0.581321656703949,0.057468581944704056,0.10888579487800598,0.06413605064153671,0.05098126456141472,0.10101313889026642,0.02515019290149212,0.1386473923921585,0.3051285743713379,0.11067374050617218,0.20196303725242615,0.4068380892276764,0.13172578811645508,0.09513207525014877,0.13146789371967316,0.13891300559043884,0.5040069222450256,0.09308572113513947,0.0907481238245964,0.1571153849363327,0.24947042763233185,0.03485964983701706,0.051050424575805664,0.643351674079895,0.3314893841743469,0.9118156433105469,0.4224105775356293,0.6323158144950867,1.0,0.5683536529541016,0.7103372812271118,1.0,0.5478060841560364,0.4892764091491699,0.7046284079551697,0.7294573783874512,1.0,0.5510726571083069,0.302743524312973,0.9998959302902222,0.9001469612121582,0.14994318783283234,0.19699957966804504,0.37411537766456604,0.13788069784641266,0.45954278111457825,0.30557873845100403,0.20941656827926636,0.0,0.133412167429924,0.020703617483377457,0.0,0.06590908020734787,0.13508622348308563,0.20100684463977814,0.265727162361145,0.0,0.1133299320936203,0.014332523569464684,0.34326425194740295,0.13944758474826813,0.021365758031606674,0.040113311260938644
3,happiness,0.09737451374530792,0.04946759343147278,0.21007263660430908,0.09113797545433044,0.2557571828365326,0.06064716354012489,0.23554295301437378,0.11961064487695694,0.061112768948078156,0.20509666204452515,0.09030868858098984,0.1867343783378601,0.05661390721797943,0.19178694486618042,0.4673590660095215,0.33172065019607544,0.6695756912231445,0.39360472559928894,0.7010413408279419,0.22096754610538483,0.6429678797721863,0.005602577235549688,0.00339042441919446,0.01557194348424673,0.011402183212339878,0.03565438091754913,0.006141932215541601,0.012337570078670979,0.4763081967830658,0.23009160161018372,0.7655600905418396,0.35034650564193726,0.3799678087234497,0.8611111044883728,0.37167444825172424,0.35471785068511963,0.1111111119389534,0.2450716197490692,0.2595382332801819,0.4330559968948364,0.4446123540401459,0.75,0.3274190425872803,0.09940986335277557,0.954030454158783,0.6769779324531555,0.05650503933429718,0.11176484078168869,0.07763605564832687,0.05004562437534332,0.07869219034910202,0.033318791538476944,0.13574615120887756,0.35073620080947876,0.11924398690462112,0.25561848282814026,0.31872764229774475,0.13930806517601013,0.09404974430799484,0.1597607135772705,0.15925715863704681,0.43915504217147827,0.07914365082979202,0.08702979236841202,0.11001994460821152,0.17303819954395294,0.03280770406126976,0.04815306141972542,0.6230707168579102,0.3629511296749115,0.9057504534721375,0.4367513358592987,0.6882414817810059,1.0,0.5266292095184326,0.8529054522514343,1.0,0.5300831198692322,0.468797504901886,0.8410117030143738,0.7271111011505127,1.0,0.46849116683006287,0.2941611707210541,0.9998666048049927,0.8969779014587402,0.13228772580623627,0.20578519999980927,0.3153889775276184,0.14745084941387177,0.5138921737670898,0.26738637685775757,0.17545494437217712,0.0,0.11776287853717804,0.027732351794838905,0.0,0.05644601956009865,0.10910772532224655,0.1458808034658432,0.20517340302467346,0.0,0.16971367597579956,0.00894104316830635,0.5397307276725769,0.21885506808757782,0.006913161836564541,0.03001512587070465
4,happiness,0.04350774362683296,0.07135149091482162,0.29345348477363586,0.09397831559181213,0.2750409245491028,0.03632605820894241,0.1863420009613037,0.0517074316740036,0.10824398696422577,0.2719813287258148,0.07105966657400131,0.24631626904010773,0.03866595774888992,0.18433493375778198,0.2135075330734253,0.3658599555492401,0.8910543918609619,0.26780200004577637,0.7705842852592468,0.21568810939788818,0.6437695026397705,0.002402115846052766,0.001778721227310598,0.03702487796545029,0.005560815334320068,0.01680220104753971,0.012138557620346546,0.005781534127891064,0.6203266382217407,0.3485732674598694,0.6250923871994019,0.3800535798072815,0.35528233647346497,0.8333333134651184,0.33300265669822693,0.3476564288139343,0.1666666716337204,0.25792327523231506,0.2853842079639435,0.4825729727745056,0.4964049756526947,0.6666666865348816,0.30314773321151733,0.12492299824953079,0.9291232228279114,0.5705706477165222,0.060795608907938004,0.11235346645116806,0.17930889129638672,0.19050760567188263,0.18969057500362396,0.06826380640268326,0.10543228685855865,0.37904903292655945,0.10546997934579849,0.25281983613967896,0.37904903292655945,0.1763596087694168,0.10201676934957504,0.13464809954166412,0.12703193724155426,0.4794633090496063,0.049187563359737396,0.0793108344078064,0.1557108610868454,0.18371182680130005,0.0378936231136322,0.08216606825590134,0.9156285524368286,0.7242159247398376,0.8767911195755005,0.5543472766876221,0.6346846222877502,1.0,0.49779969453811646,0.9141989350318909,1.0,0.6885621547698975,0.4590992331504822,0.7925841808319092,0.7340583205223083,1.0,0.3821936845779419,0.3036317825317383,0.9998600482940674,0.8405306935310364,0.17064978182315826,0.4065466821193695,0.380661278963089,0.15552546083927155,0.17498278617858887,0.30767929553985596,0.18940623104572296,0.0,0.13853585720062256,0.021780338138341904,0.0,0.06213736534118652,0.141837477684021,0.243984192609787,0.29029107093811035,0.0,0.1719616800546646,0.012095034122467041,0.1994808316230774,0.2205846905708313,0.012679585255682468,0.03362158313393593
5,happiness,0.03003644570708275,0.03942409157752991,0.31620100140571594,0.1121562272310257,0.2864316701889038,0.05544841289520264,0.16030213236808777,0.031179655343294144,0.06279709190130234,0.2496698498725891,0.12667734920978546,0.22544993460178375,0.04854518547654152,0.15910963714122772,0.13329264521598816,0.261656254529953,0.7899800539016724,0.5413434505462646,0.805436372756958,0.2026577740907669,0.54872727394104,0.003245447063818574,0.0015831692144274712,0.014122778549790382,0.0036224955692887306,0.020985541865229607,0.004576846957206726,0.007511837873607874,0.5665370225906372,0.252714067697525,0.7078769207000732,0.3771438002586365,0.3836652636528015,0.875,0.3155779540538788,0.3010210394859314,0.21875,0.22242170572280884,0.2873026132583618,0.44231876730918884,0.377052903175354,0.8125,0.29176682233810425,0.08438219130039215,0.9576658010482788,0.6797598600387573,0.04858159273862839,0.10873544216156006,0.11973477154970169,0.06279059499502182,0.1010938212275505,0.03636973723769188,0.14229945838451385,0.33601075410842896,0.12679560482501984,0.18867227435112,0.420013427734375,0.12385225296020508,0.08963765949010849,0.14889055490493774,0.09720832854509354,0.3965577781200409,0.07336181402206421,0.08069108426570892,0.11137044429779053,0.1859683245420456,0.02349722385406494,0.05417270213365555,0.882598876953125,0.34361621737480164,0.8786768913269043,0.43285679817199707,0.6384739875793457,1.0,0.5271774530410767,0.7870953679084778,1.0,0.49551790952682495,0.47277092933654785,0.762119472026825,0.6117774248123169,1.0,0.4073057174682617,0.29825592041015625,0.9999556541442871,0.8943286538124084,0.10317885130643845,0.2519669830799103,0.3850417733192444,0.13327190279960632,0.39370065927505493,0.31084275245666504,0.18888480961322784,0.0,0.09996327012777328,0.06002556160092354,0.0,0.04878757521510124,0.10176372528076172,0.20828047394752502,0.2342987358570099,0.0,0.14864790439605713,0.011349332518875599,0.4330260455608368,0.27025625109672546,0.010829736478626728,0.03622956946492195
6,happiness,0.051651857793331146,0.039114661514759064,0.2982529103755951,0.10684393346309662,0.2810156047344208,0.08310991525650024,0.1400110423564911,0.041162338107824326,0.042880602180957794,0.19896571338176727,0.08743950724601746,0.18567688763141632,0.0856373980641365,0.1349421590566635,0.1500301957130432,0.16205966472625732,0.7257699370384216,0.3816201388835907,0.6813601851463318,0.3730161190032959,0.5141335725784302,0.0077124834060668945,0.00509622460231185,0.056741971522569656,0.013849287293851376,0.02766800858080387,0.013059006072580814,0.014142334461212158,0.5080186724662781,0.2543695867061615,0.7720479965209961,0.36293745040893555,0.44069233536720276,0.9642857313156128,0.4176464378833771,0.34068533778190613,0.1071428582072258,0.26235431432724,0.3185272514820099,0.49938249588012695,0.4097387194633484,0.8571428656578064,0.324292927980423,0.07598219811916351,0.9796267151832581,0.7204213738441467,0.06771212071180344,0.12002211809158325,0.08009549230337143,0.05432514473795891,0.07982859015464783,0.03137833997607231,0.13866311311721802,0.18898223340511322,0.08531295508146286,0.2240835577249527,0.3149704039096832,0.11646795272827148,0.0924868956208229,0.14714772999286652,0.1482599973678589,0.35634833574295044,0.09661905467510223,0.06750459223985672,0.06729651242494583,0.1269710808992386,0.09055131673812866,0.048309896141290665,0.7260193824768066,0.37923189997673035,0.8782109022140503,0.4315875768661499,0.6437538266181946,1.0,0.5962166786193848,0.8497282266616821,1.0,0.580888569355011,0.5637884140014648,0.7967218160629272,0.6808211803436279,1.0,0.49850162863731384,0.21947930753231049,0.999962568283081,0.8822802901268005,0.46711406111717224,0.25849467515945435,0.3725738823413849,0.1341499239206314,0.4965750277042389,0.30127227306365967,0.2245447188615799,0.0,0.21748913824558258,0.029106520116329193,0.0,0.09773560613393784,0.16378772258758545,0.2288103848695755,0.23249433934688568,0.0,0.15627074241638184,0.010264585725963116,0.642937421798706,0.44102537631988525,0.012350412085652351,0.04715629667043686
7,happiness,0.0321657657623291,0.035809241235256195,0.36138319969177246,0.07414621859788895,0.2905641496181488,0.07242324948310852,0.13350819051265717,0.03110555000603199,0.042659640312194824,0.2675277292728424,0.06307326257228851,0.24624016880989075,0.09694365411996841,0.14250518381595612,0.1760106235742569,0.1907033622264862,0.8228291869163513,0.261765718460083,0.7662072777748108,0.3880886733531952,0.5912719964981079,0.00610155425965786,0.003681227331981063,0.03187384083867073,0.0018014339730143547,0.027137525379657745,0.004761555697768927,0.006427225656807423,0.5488279461860657,0.2711407542228699,0.7271895408630371,0.3781874179840088,0.4115779399871826,0.8529411554336548,0.3524249196052551,0.2780325710773468,0.14705882966518402,0.22497226297855377,0.3040343225002289,0.47264403104782104,0.41295233368873596,0.7352941036224365,0.3220798075199127,0.08458328992128372,0.9574918150901794,0.6641227602958679,0.0498180091381073,0.09261568635702133,0.11316332221031189,0.0665527880191803,0.10572009533643723,0.04019669070839882,0.1451079249382019,0.35949063301086426,0.09775450825691223,0.1906101107597351,0.35949063301086426,0.11969681084156036,0.10310835391283035,0.16311363875865936,0.15721093118190765,0.4478110671043396,0.0853763073682785,0.087922602891922,0.0914127379655838,0.2075866013765335,0.031736262142658234,0.03926757723093033,0.858102560043335,0.44297081232070923,0.933489978313446,0.4552938640117645,0.6371219158172607,1.0,0.4966794550418854,0.7756044268608093,1.0,0.4876396954059601,0.494130939245224,0.7181499600410461,0.7242469191551208,1.0,0.5135604739189148,0.280642569065094,0.9999213218688965,0.892181396484375,0.15051452815532684,0.1779257357120514,0.381149560213089,0.14299103617668152,0.47255823016166687,0.31127479672431946,0.1464461386203766,0.0,0.07967110723257065,0.007983934134244919,0.0,0.04540292173624039,0.13414426147937775,0.1546369343996048,0.2325531244277954,0.0,0.14381934702396393,0.013847008347511292,0.6652104258537292,0.1670929342508316,0.014440556056797504,0.028845343738794327
8,happiness,0.02800041437149048,0.05928848683834076,0.34733960032463074,0.1024114266037941,0.3223690390586853,0.030705157667398453,0.10988584905862808,0.03453930467367172,0.06874334067106247,0.24563968181610107,0.12422588467597961,0.28446102142333984,0.03085908107459545,0.11786365509033203,0.16783356666564941,0.2875590920448303,0.8143306970596313,0.4914310872554779,0.911251425743103,0.12797798216342926,0.4099830090999603,0.001980722416192293,0.0015216178726404905,0.03700878843665123,0.0008717435994185507,0.01060327235609293,0.0015838744584470987,0.005395243875682354,0.5911489129066467,0.31202712655067444,0.6644721031188965,0.38129132986068726,0.3774617314338684,0.78125,0.3646704852581024,0.30823615193367004,0.21875,0.2474319040775299,0.30550435185432434,0.5317378640174866,0.4923925995826721,0.6875,0.3186877965927124,0.1188887506723404,0.9072661399841309,0.6176248788833618,0.07855205237865448,0.09795606136322021,0.1453903317451477,0.1513511836528778,0.16521084308624268,0.05054616928100586,0.1318768858909607,0.420013427734375,0.10752227157354355,0.2495374232530594,0.420013427734375,0.14191441237926483,0.10887431353330612,0.11892283707857132,0.13707534968852997,0.4709290862083435,0.06641186773777008,0.10290117561817169,0.18294484913349152,0.2171034812927246,0.07393617928028107,0.05628913268446922,0.8935495018959045,0.6941782236099243,0.868783712387085,0.5491969585418701,0.631353497505188,1.0,0.5571798086166382,0.9107193946838379,1.0,0.5907998085021973,0.5415987968444824,0.7544682621955872,0.7285262942314148,1.0,0.4627332091331482,0.3593078553676605,0.9998996257781982,0.9084717035293579,0.30707263946533203,0.28155556321144104,0.3956356942653656,0.12589521706104279,0.27925384044647217,0.31598129868507385,0.14262674748897552,0.0,0.12571761012077332,0.019470399245619774,0.0,0.06166994199156761,0.11987432837486267,0.28730082511901855,0.2971096336841583,0.0,0.15451371669769287,0.011620242148637772,0.27226483821868896,0.16027621924877167,0.01565491035580635,0.0292776208370924
9,happiness,0.0340527780354023,0.05397540703415871,0.33172470331192017,0.09785044193267822,0.27567434310913086,0.05234142020344734,0.15438085794448853,0.03500468656420708,0.07956329733133316,0.21231503784656525,0.08943971246480942,0.14581482112407684,0.035945236682891846,0.12354204058647156,0.19896502792835236,0.40181079506874084,0.7329275012016296,0.3910483717918396,0.6092047691345215,0.16688768565654755,0.4396986663341522,0.003050327766686678,0.004497593734413385,0.04875223711133003,0.01071381475776434,0.02041090838611126,0.013211916200816631,0.007630657404661179,0.5254487991333008,0.2559075951576233,0.763312578201294,0.3554464876651764,0.41713470220565796,0.8571428656578064,0.38670817017555237,0.37944912910461426,0.20000000298023224,0.2817629277706146,0.3179212808609009,0.5008675456047058,0.427744060754776,0.8857142925262451,0.32366618514060974,0.07475385069847107,0.9735591411590576,0.6747943758964539,0.06190263852477074,0.11907576024532318,0.12473081052303314,0.09885834157466888,0.09464915096759796,0.03854497894644737,0.1333615928888321,0.35503581166267395,0.09429976344108582,0.22234997153282166,0.405839741230011,0.12691576778888702,0.09021875262260437,0.13984070718288422,0.10661941021680832,0.3228028416633606,0.07395855337381363,0.06707301735877991,0.09633738547563553,0.15931470692157745,0.04066534340381622,0.06520546227693558,0.8962896466255188,0.5753806233406067,0.8731662631034851,0.45538973808288574,0.625752866268158,1.0,0.4927854537963867,0.9161199331283569,1.0,0.5999943614006042,0.5039042830467224,0.7326589822769165,0.6704979538917542,1.0,0.48766106367111206,0.2932509183883667,0.9999278783798218,0.8996167778968811,0.1926393061876297,0.2918197214603424,0.35030481219291687,0.14120981097221375,0.537906289100647,0.2983366847038269,0.1851915568113327,0.0,0.1679401397705078,0.023461582139134407,0.0,0.039273977279663086,0.12182680517435074,0.28079965710639954,0.26366037130355835,0.0,0.1720992922782898,0.009945739060640335,0.4368289113044739,0.2577837407588959,0.01025920920073986,0.036053646355867386
10,happiness,0.011680454015731812,0.019622622057795525,0.4578454792499542,0.13442030549049377,0.2477736473083496,0.058429330587387085,0.07022814452648163,0.012560755014419556,0.02970544435083866,0.2740715444087982,0.14504556357860565,0.26308250427246094,0.06366603076457977,0.09133657068014145,0.053703952580690384,0.15252378582954407,0.8920489549636841,0.4856003522872925,0.8039398789405823,0.2609533369541168,0.3349228799343109,0.0008427216089330614,0.001326769939623773,0.026138613000512123,0.005232114810496569,0.007515301927924156,0.00531882606446743,0.005040586460381746,0.7706999182701111,0.4899704158306122,0.522903561592102,0.40779784321784973,0.42722758650779724,0.6785714030265808,0.2627986967563629,0.4023049473762512,0.25,0.3656797409057617,0.3083474934101105,0.4545855224132538,0.45977598428726196,0.75,0.317573219537735,0.10802144557237625,0.9082337617874146,0.5868377089500427,0.06811260432004929,0.0903063490986824,0.13399550318717957,0.16622725129127502,0.17612400650978088,0.07086971402168274,0.14929698407649994,0.4755948781967163,0.08747110515832901,0.2840505540370941,0.44095855951309204,0.2174484133720398,0.10379648208618164,0.16045379638671875,0.13270461559295654,0.44095855951309204,0.07758016139268875,0.10658732056617737,0.1718544065952301,0.19804954528808594,0.05962308496236801,0.04307574778795242,0.8964529037475586,0.7231699228286743,0.7998700737953186,0.567822277545929,0.6546152234077454,1.0,0.45462343096733093,0.8951494097709656,1.0,0.7569876909255981,0.4657803475856781,0.7027553915977478,0.6892163753509521,1.0,0.4918373227119446,0.3045680522918701,0.9998515844345093,0.8692764639854431,0.224824920296669,0.2345723658800125,0.49610090255737305,0.19176128506660461,0.23270873725414276,0.29516541957855225,0.15578685700893402,0.0,0.08958341926336288,0.06201258301734924,0.0,0.05300949886441231,0.1398349404335022,0.14011244475841522,0.26323363184928894,0.0,0.14431826770305634,0.007245697546750307,0.35055696964263916,0.23684313893318176,0.018553027883172035,0.02982066012918949
