actor_id,emotion,emotion_mean_anger,emotion_mean_disgust,emotion_mean_fear,emotion_mean_happiness,emotion_mean_sadness,emotion_mean_surprise,emotion_mean_neutral,au_mean_AU01,au_mean_AU02,au_mean_AU04,au_mean_AU05,au_mean_AU06,au_mean_AU07,au_mean_AU09,au_mean_AU10,au_mean_AU11,au_mean_AU12,au_mean_AU14,au_mean_AU15,au_mean_AU17,au_mean_AU20,au_mean_AU23,au_mean_AU24,au_mean_AU25,au_mean_AU26,au_mean_AU28,au_mean_AU43,au_std_AU01,au_std_AU02,au_std_AU04,au_std_AU05,au_std_AU06,au_std_AU07,au_std_AU09,au_std_AU10,au_std_AU11,au_std_AU12,au_std_AU14,au_std_AU15,au_std_AU17,au_std_AU20,au_std_AU23,au_std_AU24,au_std_AU25,au_std_AU26,au_std_AU28,au_std_AU43,au_max_AU01,au_max_AU02,au_max_AU04,au_max_AU05,au_max_AU06,au_max_AU07,au_max_AU09,au_max_AU10,au_max_AU11,au_max_AU12,au_max_AU14,au_max_AU15,au_max_AU17,au_max_AU20,au_max_AU23,au_max_AU24,au_max_AU25,au_max_AU26,au_max_AU28,au_max_AU43
1,happiness,0.030461659654974937,0.00815249141305685,0.28798535466194153,0.03334766626358032,0.3591446578502655,0.0739450603723526,0.20696307718753815,0.6271559596061707,0.3084091246128082,0.6998321413993835,0.39129701256752014,0.22753533720970154,0.699999988079071,0.16818758845329285,0.15280361473560333,0.03333333507180214,0.13134954869747162,0.2070588916540146,0.4955010414123535,0.4621434211730957,0.5,0.2506377398967743,0.16612668335437775,0.7841498851776123,0.5976942777633667,0.0860452726483345,0.06653176248073578,0.08679194003343582,0.0385429821908474,0.09271323680877686,0.03923630714416504,0.06816302239894867,0.4660916030406952,0.06820780038833618,0.12728556990623474,0.18257419764995575,0.06485511362552643,0.08016273379325867,0.1461247056722641,0.15679806470870972,0.5085476040840149,0.06160015985369682,0.11213850229978561,0.3191729485988617,0.2523055076599121,0.05389084666967392,0.025061096996068954,0.7956497073173523,0.40019381046295166,0.8509939908981323,0.4508478343486786,0.4116572439670563,1.0,0.35225117206573486,0.46875444054603577,1.0,0.3035988509654999,0.38338029384613037,0.7896007895469666,0.7489486932754517,1.0,0.3535938560962677,0.4443153440952301,0.9992393255233765,0.9091883301734924,0.20887763798236847,0.1305028349161148
2,happiness,0.028147919103503227,0.008629848249256611,0.3434925079345703,0.025327373296022415,0.30086076259613037,0.05852918699383736,0.23501238226890564,0.6566194891929626,0.33762720227241516,0.6968168020248413,0.4069720208644867,0.2622920274734497,0.6000000238418579,0.16804982721805573,0.24931420385837555,0.10000000149011612,0.14136213064193726,0.24824528396129608,0.4351693093776703,0.48049795627593994,0.46666666865348816,0.2913060784339905,0.18467697501182556,0.7015365958213806,0.5246314406394958,0.09922303259372711,0.0677056536078453,0.10527756065130234,0.057384803891181946,0.09963440895080566,0.03508784621953964,0.10428009927272797,0.4982728660106659,0.07202670723199844,0.25458472967147827,0.3051285743713379,0.08775699138641357,0.10616428405046463,0.12844979763031006,0.16554595530033112,0.5074162483215332,0.08023799955844879,0.1359987109899521,0.35282421112060547,0.2733898162841797,0.056722816079854965,0.02892676740884781,0.8528626561164856,0.45647892355918884,0.8489933609962463,0.46679162979125977,0.4719923138618469,1.0,0.31076177954673767,0.9162622094154358,1.0,0.30458417534828186,0.5195502638816833,0.6930100321769714,0.7641943097114563,1.0,0.4849613904953003,0.4357442259788513,0.9997072815895081,0.8895444869995117,0.22657662630081177,0.13783422112464905
3,happiness,0.024212650954723358,0.00899132527410984,0.32098105549812317,0.027687929570674896,0.3441815972328186,0.08453284949064255,0.18941259384155273,0.6024889945983887,0.28533169627189636,0.7176998853683472,0.40090256929397583,0.24511286616325378,0.5277777910232544,0.18475334346294403,0.23233304917812347,0.0833333358168602,0.13613620400428772,0.21437977254390717,0.44578373432159424,0.47490257024765015,0.5277777910232544,0.24729079008102417,0.14510208368301392,0.8574248552322388,0.5682849884033203,0.07252540439367294,0.06527592986822128,0.09382373839616776,0.06336236000061035,0.10059213638305664,0.031605396419763565,0.0916021317243576,0.5063093900680542,0.07571724057197571,0.24685415625572205,0.280305951833725,0.07725997269153595,0.08236266672611237,0.13962030410766602,0.15777111053466797,0.5063093900680542,0.07496466487646103,0.10227103531360626,0.25763511657714844,0.23329420387744904,0.042149949818849564,0.022234026342630386,0.7497608661651611,0.4238054156303406,0.8845418095588684,0.45793184638023376,0.5348259210586548,1.0,0.3458396792411804,0.9304442405700684,1.0,0.300281286239624,0.4134349822998047,0.7070887684822083,0.7608090043067932,1.0,0.4989777207374573,0.40712955594062805,0.9996955394744873,0.8871732354164124,0.2287059873342514,0.12576010823249817
4,happiness,0.020510884001851082,0.00831393338739872,0.27217164635658264,0.025979939848184586,0.4041455090045929,0.06399864703416824,0.20487944781780243,0.6349933743476868,0.3198045790195465,0.7245728969573975,0.3947226107120514,0.23275533318519592,0.6333333253860474,0.1657576858997345,0.21648715436458588,0.06666667014360428,0.11977282911539078,0.20598764717578888,0.5196571946144104,0.4990842044353485,0.3333333432674408,0.2558312714099884,0.1773252785205841,0.8592492938041687,0.5889741778373718,0.09937403351068497,0.0596853569149971,0.07816369086503983,0.048431530594825745,0.0777454748749733,0.03402497619390488,0.08249693363904953,0.49013251066207886,0.06684117019176483,0.20309491455554962,0.2537081241607666,0.07116913795471191,0.08702307939529419,0.13521696627140045,0.13711294531822205,0.4794633090496063,0.06687087565660477,0.10271318256855011,0.2149767428636551,0.21766039729118347,0.08910427242517471,0.021707778796553612,0.8020673394203186,0.3973141014575958,0.8397938013076782,0.46237626671791077,0.45878857374191284,1.0,0.3351241648197174,0.9051706194877625,1.0,0.27715352177619934,0.4244920015335083,0.7715979218482971,0.7389730215072632,1.0,0.36643069982528687,0.4072193503379822,0.9995393753051758,0.8713247776031494,0.4497769773006439,0.12136343866586685
5,happiness,0.036204658448696136,0.007838143967092037,0.24835754930973053,0.026842357590794563,0.36137712001800537,0.0858449637889862,0.23353523015975952,0.6217183470726013,0.3020894527435303,0.7219201326370239,0.3912842273712158,0.23354515433311462,0.5625,0.15110841393470764,0.1854199320077896,0.0,0.1155620664358139,0.21157747507095337,0.388688862323761,0.47727710008621216,0.4375,0.25086459517478943,0.16781003773212433,0.749475359916687,0.5264214277267456,0.08827051520347595,0.06816799938678741,0.1040920689702034,0.048359233886003494,0.09902498126029968,0.039874836802482605,0.106837697327137,0.504016101360321,0.07361889630556107,0.18444715440273285,0.0,0.08991163969039917,0.07740376144647598,0.11616795510053635,0.14957156777381897,0.504016101360321,0.06578399986028671,0.10570523887872696,0.33792445063591003,0.26550373435020447,0.06729800254106522,0.03118588961660862,0.8362948894500732,0.40455591678619385,0.9062661528587341,0.46886149048805237,0.4492492377758026,1.0,0.3757164776325226,0.6800877451896667,0.0,0.358489453792572,0.3930891752243042,0.6606466174125671,0.7443265914916992,1.0,0.3611752688884735,0.33509281277656555,0.9998739957809448,0.8904471397399902,0.300039678812027,0.14133702218532562
6,happiness,0.024324776604771614,0.009175783954560757,0.30280187726020813,0.030141491442918777,0.39170101284980774,0.06576777994632721,0.1760873645544052,0.6021117568016052,0.2991524040699005,0.6907621026039124,0.39674559235572815,0.29603633284568787,0.6785714030265808,0.19428277015686035,0.25311988592147827,0.1785714328289032,0.17634545266628265,0.26015374064445496,0.5053007006645203,0.44605615735054016,0.5714285969734192,0.25343427062034607,0.14441624283790588,0.8589221835136414,0.5900006890296936,0.10596437752246857,0.07195763289928436,0.07193837314844131,0.04223211109638214,0.10621043294668198,0.029097815975546837,0.11365030705928802,0.4755948781967163,0.07685582339763641,0.23977887630462646,0.39002102613449097,0.11048025637865067,0.090033158659935,0.16064861416816711,0.14741180837154388,0.5039526224136353,0.07537129521369934,0.11120016127824783,0.22549815475940704,0.236587792634964,0.06694921106100082,0.029012545943260193,0.7614720463752747,0.40517356991767883,0.8437007665634155,0.4391281008720398,0.472319096326828,1.0,0.3945618271827698,0.8151557445526123,1.0,0.47417858242988586,0.47837576270103455,0.730350136756897,0.731787919998169,1.0,0.40053820610046387,0.37786203622817993,0.9998890161514282,0.8739963173866272,0.27091434597969055,0.15187892317771912
7,happiness,0.02289482019841671,0.009213096462190151,0.33131250739097595,0.022873004898428917,0.33994728326797485,0.07130653411149979,0.20245273411273956,0.6099927425384521,0.29437118768692017,0.7097843885421753,0.3976593613624573,0.23059143126010895,0.6470588445663452,0.16404767334461212,0.17783719301223755,0.029411764815449715,0.12371945381164551,0.21261736750602722,0.42361459136009216,0.4544847011566162,0.47058823704719543,0.2227880209684372,0.15434147417545319,0.7898112535476685,0.5774683952331543,0.11309564113616943,0.0654829740524292,0.0923721194267273,0.049359280616045,0.10837011784315109,0.035691335797309875,0.09489990025758743,0.48507124185562134,0.07476986199617386,0.1983814239501953,0.17149858176708221,0.08042880147695541,0.08562855422496796,0.13294634222984314,0.15081526339054108,0.5066403746604919,0.05613674595952034,0.12251504510641098,0.3231196105480194,0.2735665440559387,0.07517828792333603,0.0226106196641922,0.7560844421386719,0.42825108766555786,0.8888248205184937,0.4520741403102875,0.5138866901397705,1.0,0.3556571304798126,0.9222914576530457,1.0,0.2817701995372772,0.46762484312057495,0.6749565005302429,0.7237071394920349,1.0,0.35881197452545166,0.40013980865478516,0.9998874664306641,0.8811506628990173,0.3768470287322998,0.10920488089323044
8,happiness,0.01897364668548107,0.011583440005779266,0.3565988540649414,0.030194628983736038,0.3613433539867401,0.0717889666557312,0.14951711893081665,0.6606613397598267,0.3351321518421173,0.6988692283630371,0.4099283218383789,0.24917244911193848,0.40625,0.1725873500108719,0.24132801592350006,0.09375,0.16498735547065735,0.2566320300102234,0.4812653064727783,0.4608842730522156,0.59375,0.2721998691558838,0.14633500576019287,0.8748264908790588,0.5904700756072998,0.10018595308065414,0.06462214142084122,0.09325814992189407,0.06018615514039993,0.08074650168418884,0.03627302125096321,0.08952996879816055,0.498990923166275,0.06713759154081345,0.23749975860118866,0.2961445748806,0.10221876204013824,0.10252489149570465,0.10315030813217163,0.13395774364471436,0.498990923166275,0.08198072761297226,0.0858084186911583,0.22644147276878357,0.21991264820098877,0.07109159231185913,0.021624676883220673,0.8494360446929932,0.5231351852416992,0.8484705090522766,0.47499874234199524,0.4531652331352234,1.0,0.3234298527240753,0.817121148109436,1.0,0.363927960395813,0.46796271204948425,0.6909303069114685,0.7516200542449951,1.0,0.43620339035987854,0.32542431354522705,0.9998879432678223,0.8739680051803589,0.31733956933021545,0.12996895611286163
9,happiness,0.020430343225598335,0.015474896878004074,0.3265021741390228,0.032898031175136566,0.3779282867908478,0.06401525437831879,0.1627509742975235,0.6155927777290344,0.301510214805603,0.7146701812744141,0.3891291618347168,0.2511760890483856,0.6571428775787354,0.17630882561206818,0.2825745940208435,0.11428571492433548,0.1419331431388855,0.2327519804239273,0.4877967834472656,0.45259523391723633,0.48571428656578064,0.22070522606372833,0.14659103751182556,0.8813161849975586,0.5935376882553101,0.08890554308891296,0.07336527854204178,0.09553973376750946,0.052450068295001984,0.10670723021030426,0.043538205325603485,0.09044264256954193,0.4815939962863922,0.06560998409986496,0.29265090823173523,0.3228028416633606,0.07220174372196198,0.07895464450120926,0.1408156156539917,0.14400775730609894,0.5070925951004028,0.0675995722413063,0.09581217914819717,0.23327237367630005,0.23543216288089752,0.06872379034757614,0.02601732313632965,0.8317657709121704,0.45318251848220825,0.8773689866065979,0.4559922218322754,0.44843268394470215,1.0,0.38757964968681335,0.9339215159416199,1.0,0.3206753730773926,0.37828102707862854,0.7167192697525024,0.6729897260665894,1.0,0.4006415605545044,0.36896610260009766,0.9995753169059753,0.961742103099823,0.3025592267513275,0.15175770223140717
10,happiness,0.03229300305247307,0.0073660677298903465,0.309754341840744,0.02324993908405304,0.3357901871204376,0.06969773024320602,0.2218487560749054,0.6318920850753784,0.321981817483902,0.6658352613449097,0.40172886848449707,0.24421079456806183,0.6428571343421936,0.1712745875120163,0.14856842160224915,0.0,0.13081279397010803,0.23382294178009033,0.43890616297721863,0.4994986653327942,0.5,0.2542925775051117,0.18064634501934052,0.7485272288322449,0.5740837454795837,0.10282611846923828,0.06532586365938187,0.07312241941690445,0.04999950900673866,0.10741862654685974,0.03580183908343315,0.06877171993255615,0.48795002698898315,0.07212091982364655,0.14544694125652313,0.0,0.06330369412899017,0.07947976142168045,0.11992048472166061,0.16662487387657166,0.5091750621795654,0.06792076677083969,0.14335377514362335,0.33018621802330017,0.24002836644649506,0.07812169939279556,0.02491692453622818,0.7657727003097534,0.45008158683776855,0.852855384349823,0.46708065271377563,0.39840373396873474,1.0,0.3400726020336151,0.5569615364074707,0.0,0.25423452258110046,0.38083305954933167,0.6887412667274475,0.7713320851325989,1.0,0.3860735595226288,0.5170101523399353,0.9996691942214966,0.892667293548584,0.338657408952713,0.13032814860343933
