actor_id,emotion,emotion_mean_anger,emotion_mean_disgust,emotion_mean_fear,emotion_mean_happiness,emotion_mean_sadness,emotion_mean_surprise,emotion_mean_neutral,au_mean_AU01,au_mean_AU02,au_mean_AU04,au_mean_AU05,au_mean_AU06,au_mean_AU07,au_mean_AU09,au_mean_AU10,au_mean_AU11,au_mean_AU12,au_mean_AU14,au_mean_AU15,au_mean_AU17,au_mean_AU20,au_mean_AU23,au_mean_AU24,au_mean_AU25,au_mean_AU26,au_mean_AU28,au_mean_AU43,au_std_AU01,au_std_AU02,au_std_AU04,au_std_AU05,au_std_AU06,au_std_AU07,au_std_AU09,au_std_AU10,au_std_AU11,au_std_AU12,au_std_AU14,au_std_AU15,au_std_AU17,au_std_AU20,au_std_AU23,au_std_AU24,au_std_AU25,au_std_AU26,au_std_AU28,au_std_AU43,au_max_AU01,au_max_AU02,au_max_AU04,au_max_AU05,au_max_AU06,au_max_AU07,au_max_AU09,au_max_AU10,au_max_AU11,au_max_AU12,au_max_AU14,au_max_AU15,au_max_AU17,au_max_AU20,au_max_AU23,au_max_AU24,au_max_AU25,au_max_AU26,au_max_AU28,au_max_AU43
1,happiness,0.0661482959985733,0.07741986960172653,0.25091996788978577,0.09521976858377457,0.25630679726600647,0.03209710121154785,0.22188816964626312,0.5034297108650208,0.22628037631511688,0.7342557907104492,0.3447328805923462,0.37854379415512085,1.0,0.4142094552516937,0.23843678832054138,0.36666667461395264,0.23955662548542023,0.3065759837627411,0.521787703037262,0.49044811725616455,0.7666666507720947,0.34690362215042114,0.12457727640867233,0.9541056156158447,0.6305461525917053,0.061548326164484024,0.11859888583421707,0.08304806798696518,0.042922575026750565,0.07494159042835236,0.02696906216442585,0.1277010142803192,0.0,0.0888495147228241,0.21280933916568756,0.49013251066207886,0.13729703426361084,0.09044840931892395,0.09294944256544113,0.10830342769622803,0.430183082818985,0.0732768103480339,0.07782766968011856,0.07454044371843338,0.20600126683712006,0.04963572695851326,0.06643758714199066,0.6606841683387756,0.31814470887184143,0.8990766406059265,0.41385209560394287,0.612367570400238,1.0,0.5663648843765259,0.7981348633766174,1.0,0.6481339931488037,0.5055215954780579,0.7680826187133789,0.6681337952613831,1.0,0.5169391632080078,0.28251659870147705,0.9998581409454346,0.869479238986969,0.2427770048379898,0.3013853132724762
2,happiness,0.06128934770822525,0.05440778285264969,0.23043589293956757,0.07732940465211868,0.3047211468219757,0.042579587548971176,0.22923682630062103,0.5002556443214417,0.23196332156658173,0.7401726245880127,0.35601112246513367,0.3605433702468872,0.8999999761581421,0.40384477376937866,0.24715232849121094,0.20000000298023224,0.2054683417081833,0.2818635404109955,0.5005804896354675,0.48149722814559937,0.5666666626930237,0.3499954342842102,0.14132162928581238,0.911260724067688,0.581321656703949,0.057468581944704056,0.10888579487800598,0.06413605064153671,0.05098126456141472,0.10101313889026642,0.02515019290149212,0.1386473923921585,0.3051285743713379,0.11067374050617218,0.20196303725242615,0.4068380892276764,0.13172578811645508,0.09513207525014877,0.13146789371967316,0.13891300559043884,0.5040069222450256,0.09308572113513947,0.0907481238245964,0.1571153849363327,0.24947042763233185,0.03485964983701706,0.051050424575805664,0.643351674079895,0.3314893841743469,0.9118156433105469,0.4224105775356293,0.6323158144950867,1.0,0.5683536529541016,0.7103372812271118,1.0,0.5478060841560364,0.4892764091491699,0.7046284079551697,0.7294573783874512,1.0,0.5510726571083069,0.302743524312973,0.9998959302902222,0.9001469612121582,0.14994318783283234,0.19699957966804504
3,happiness,0.09737451374530792,0.04946759343147278,0.21007263660430908,0.09113797545433044,0.2557571828365326,0.06064716354012489,0.23554295301437378,0.4763081967830658,0.23009160161018372,0.7655600905418396,0.35034650564193726,0.3799678087234497,0.8611111044883728,0.37167444825172424,0.35471785068511963,0.1111111119389534,0.2450716197490692,0.2595382332801819,0.4330559968948364,0.4446123540401459,0.75,0.3274190425872803,0.09940986335277557,0.954030454158783,0.6769779324531555,0.05650503933429718,0.11176484078168869,0.07763605564832687,0.05004562437534332,0.07869219034910202,0.033318791538476944,0.13574615120887756,0.35073620080947876,0.11924398690462112,0.25561848282814026,0.31872764229774475,0.13930806517601013,0.09404974430799484,0.1597607135772705,0.15925715863704681,0.43915504217147827,0.07914365082979202,0.08702979236841202,0.11001994460821152,0.17303819954395294,0.03280770406126976,0.04815306141972542,0.6230707168579102,0.3629511296749115,0.9057504534721375,0.4367513358592987,0.6882414817810059,1.0,0.5266292095184326,0.8529054522514343,1.0,0.5300831198692322,0.468797504901886,0.8410117030143738,0.7271111011505127,1.0,0.46849116683006287,0.2941611707210541,0.9998666048049927,0.8969779014587402,0.13228772580623627,0.20578519999980927
4,happiness,0.04350774362683296,0.07135149091482162,0.29345348477363586,0.09397831559181213,0.2750409245491028,0.03632605820894241,0.1863420009613037,0.6203266382217407,0.3485732674598694,0.6250923871994019,0.3800535798072815,0.35528233647346497,0.8333333134651184,0.33300265669822693,0.3476564288139343,0.1666666716337204,0.25792327523231506,0.2853842079639435,0.4825729727745056,0.4964049756526947,0.6666666865348816,0.30314773321151733,0.12492299824953079,0.9291232228279114,0.5705706477165222,0.060795608907938004,0.11235346645116806,0.17930889129638672,0.19050760567188263,0.18969057500362396,0.06826380640268326,0.10543228685855865,0.37904903292655945,0.10546997934579849,0.25281983613967896,0.37904903292655945,0.1763596087694168,0.10201676934957504,0.13464809954166412,0.12703193724155426,0.4794633090496063,0.049187563359737396,0.0793108344078064,0.1557108610868454,0.18371182680130005,0.0378936231136322,0.08216606825590134,0.9156285524368286,0.7242159247398376,0.8767911195755005,0.5543472766876221,0.6346846222877502,1.0,0.49779969453811646,0.9141989350318909,1.0,0.6885621547698975,0.4590992331504822,0.7925841808319092,0.7340583205223083,1.0,0.3821936845779419,0.3036317825317383,0.9998600482940674,0.8405306935310364,0.17064978182315826,0.4065466821193695
5,happiness,0.03003644570708275,0.03942409157752991,0.31620100140571594,0.1121562272310257,0.2864316701889038,0.05544841289520264,0.16030213236808777,0.5665370225906372,0.252714067697525,0.7078769207000732,0.3771438002586365,0.3836652636528015,0.875,0.3155779540538788,0.3010210394859314,0.21875,0.22242170572280884,0.2873026132583618,0.44231876730918884,0.377052903175354,0.8125,0.29176682233810425,0.08438219130039215,0.9576658010482788,0.6797598600387573,0.04858159273862839,0.10873544216156006,0.11973477154970169,0.06279059499502182,0.1010938212275505,0.03636973723769188,0.14229945838451385,0.33601075410842896,0.12679560482501984,0.18867227435112,0.420013427734375,0.12385225296020508,0.08963765949010849,0.14889055490493774,0.09720832854509354,0.3965577781200409,0.07336181402206421,0.08069108426570892,0.11137044429779053,0.1859683245420456,0.02349722385406494,0.05417270213365555,0.882598876953125,0.34361621737480164,0.8786768913269043,0.43285679817199707,0.6384739875793457,1.0,0.5271774530410767,0.7870953679084778,1.0,0.49551790952682495,0.47277092933654785,0.762119472026825,0.6117774248123169,1.0,0.4073057174682617,0.29825592041015625,0.9999556541442871,0.8943286538124084,0.10317885130643845,0.2519669830799103
6,happiness,0.051651857793331146,0.039114661514759064,0.2982529103755951,0.10684393346309662,0.2810156047344208,0.08310991525650024,0.1400110423564911,0.5080186724662781,0.2543695867061615,0.7720479965209961,0.36293745040893555,0.44069233536720276,0.9642857313156128,0.4176464378833771,0.34068533778190613,0.1071428582072258,0.26235431432724,0.3185272514820099,0.49938249588012695,0.4097387194633484,0.8571428656578064,0.324292927980423,0.07598219811916351,0.9796267151832581,0.7204213738441467,0.06771212071180344,0.12002211809158325,0.08009549230337143,0.05432514473795891,0.07982859015464783,0.03137833997607231,0.13866311311721802,0.18898223340511322,0.08531295508146286,0.2240835577249527,0.3149704039096832,0.11646795272827148,0.0924868956208229,0.14714772999286652,0.1482599973678589,0.35634833574295044,0.09661905467510223,0.06750459223985672,0.06729651242494583,0.1269710808992386,0.09055131673812866,0.048309896141290665,0.7260193824768066,0.37923189997673035,0.8782109022140503,0.4315875768661499,0.6437538266181946,1.0,0.5962166786193848,0.8497282266616821,1.0,0.580888569355011,0.5637884140014648,0.7967218160629272,0.6808211803436279,1.0,0.49850162863731384,0.21947930753231049,0.999962568283081,0.8822802901268005,0.46711406111717224,0.25849467515945435
7,happiness,0.0321657657623291,0.035809241235256195,0.36138319969177246,0.07414621859788895,0.2905641496181488,0.07242324948310852,0.13350819051265717,0.5488279461860657,0.2711407542228699,0.7271895408630371,0.3781874179840088,0.4115779399871826,0.8529411554336548,0.3524249196052551,0.2780325710773468,0.14705882966518402,0.22497226297855377,0.3040343225002289,0.47264403104782104,0.41295233368873596,0.7352941036224365,0.3220798075199127,0.08458328992128372,0.9574918150901794,0.6641227602958679,0.0498180091381073,0.09261568635702133,0.11316332221031189,0.0665527880191803,0.10572009533643723,0.04019669070839882,0.1451079249382019,0.35949063301086426,0.09775450825691223,0.1906101107597351,0.35949063301086426,0.11969681084156036,0.10310835391283035,0.16311363875865936,0.15721093118190765,0.4478110671043396,0.0853763073682785,0.087922602891922,0.0914127379655838,0.2075866013765335,0.031736262142658234,0.03926757723093033,0.858102560043335,0.44297081232070923,0.933489978313446,0.4552938640117645,0.6371219158172607,1.0,0.4966794550418854,0.7756044268608093,1.0,0.4876396954059601,0.494130939245224,0.7181499600410461,0.7242469191551208,1.0,0.5135604739189148,0.280642569065094,0.9999213218688965,0.892181396484375,0.15051452815532684,0.1779257357120514
8,happiness,0.02800041437149048,0.05928848683834076,0.34733960032463074,0.1024114266037941,0.3223690390586853,0.030705157667398453,0.10988584905862808,0.5911489129066467,0.31202712655067444,0.6644721031188965,0.38129132986068726,0.3774617314338684,0.78125,0.3646704852581024,0.30823615193367004,0.21875,0.2474319040775299,0.30550435185432434,0.5317378640174866,0.4923925995826721,0.6875,0.3186877965927124,0.1188887506723404,0.9072661399841309,0.6176248788833618,0.07855205237865448,0.09795606136322021,0.1453903317451477,0.1513511836528778,0.16521084308624268,0.05054616928100586,0.1318768858909607,0.420013427734375,0.10752227157354355,0.2495374232530594,0.420013427734375,0.14191441237926483,0.10887431353330612,0.11892283707857132,0.13707534968852997,0.4709290862083435,0.06641186773777008,0.10290117561817169,0.18294484913349152,0.2171034812927246,0.07393617928028107,0.05628913268446922,0.8935495018959045,0.6941782236099243,0.868783712387085,0.5491969585418701,0.631353497505188,1.0,0.5571798086166382,0.9107193946838379,1.0,0.5907998085021973,0.5415987968444824,0.7544682621955872,0.7285262942314148,1.0,0.4627332091331482,0.3593078553676605,0.9998996257781982,0.9084717035293579,0.30707263946533203,0.28155556321144104
9,happiness,0.0340527780354023,0.05397540703415871,0.33172470331192017,0.09785044193267822,0.27567434310913086,0.05234142020344734,0.15438085794448853,0.5254487991333008,0.2559075951576233,0.763312578201294,0.3554464876651764,0.41713470220565796,0.8571428656578064,0.38670817017555237,0.37944912910461426,0.20000000298023224,0.2817629277706146,0.3179212808609009,0.5008675456047058,0.427744060754776,0.8857142925262451,0.32366618514060974,0.07475385069847107,0.9735591411590576,0.6747943758964539,0.06190263852477074,0.11907576024532318,0.12473081052303314,0.09885834157466888,0.09464915096759796,0.03854497894644737,0.1333615928888321,0.35503581166267395,0.09429976344108582,0.22234997153282166,0.405839741230011,0.12691576778888702,0.09021875262260437,0.13984070718288422,0.10661941021680832,0.3228028416633606,0.07395855337381363,0.06707301735877991,0.09633738547563553,0.15931470692157745,0.04066534340381622,0.06520546227693558,0.8962896466255188,0.5753806233406067,0.8731662631034851,0.45538973808288574,0.625752866268158,1.0,0.4927854537963867,0.9161199331283569,1.0,0.5999943614006042,0.5039042830467224,0.7326589822769165,0.6704979538917542,1.0,0.48766106367111206,0.2932509183883667,0.9999278783798218,0.8996167778968811,0.1926393061876297,0.2918197214603424
10,happiness,0.011680454015731812,0.019622622057795525,0.4578454792499542,0.13442030549049377,0.2477736473083496,0.058429330587387085,0.07022814452648163,0.7706999182701111,0.4899704158306122,0.522903561592102,0.40779784321784973,0.42722758650779724,0.6785714030265808,0.2627986967563629,0.4023049473762512,0.25,0.3656797409057617,0.3083474934101105,0.4545855224132538,0.45977598428726196,0.75,0.317573219537735,0.10802144557237625,0.9082337617874146,0.5868377089500427,0.06811260432004929,0.0903063490986824,0.13399550318717957,0.16622725129127502,0.17612400650978088,0.07086971402168274,0.14929698407649994,0.4755948781967163,0.08747110515832901,0.2840505540370941,0.44095855951309204,0.2174484133720398,0.10379648208618164,0.16045379638671875,0.13270461559295654,0.44095855951309204,0.07758016139268875,0.10658732056617737,0.1718544065952301,0.19804954528808594,0.05962308496236801,0.04307574778795242,0.8964529037475586,0.7231699228286743,0.7998700737953186,0.567822277545929,0.6546152234077454,1.0,0.45462343096733093,0.8951494097709656,1.0,0.7569876909255981,0.4657803475856781,0.7027553915977478,0.6892163753509521,1.0,0.4918373227119446,0.3045680522918701,0.9998515844345093,0.8692764639854431,0.224824920296669,0.2345723658800125
11,happiness,0.06563349813222885,0.051627933979034424,0.24934712052345276,0.05800275132060051,0.30766239762306213,0.02615218423306942,0.24157404899597168,0.512756884098053,0.2507004141807556,0.7246020436286926,0.35233452916145325,0.31741514801979065,0.9333333373069763,0.3278902471065521,0.2368038147687912,0.1666666716337204,0.16643378138542175,0.25446298718452454,0.45406728982925415,0.545700192451477,0.36666667461395264,0.3111713230609894,0.18451744318008423,0.8254042267799377,0.5142945647239685,0.07715193182229996,0.09312859177589417,0.10102466493844986,0.06775753945112228,0.09986218065023422,0.035675060003995895,0.11156583577394485,0.2537081241607666,0.10666334629058838,0.19855719804763794,0.37904903292655945,0.11123424023389816,0.09144800901412964,0.1321522444486618,0.13549701869487762,0.49013251066207886,0.07236836850643158,0.10259227454662323,0.252289354801178,0.20930343866348267,0.062311574816703796,0.04439745098352432,0.8359200954437256,0.4241611659526825,0.9022530317306519,0.43351325392723083,0.6210454702377319,1.0,0.5259667634963989,0.886441171169281,1.0,0.45542222261428833,0.5220367312431335,0.7269391417503357,0.7052915096282959,1.0,0.4289078414440155,0.3355163633823395,0.9997522234916687,0.8143892288208008,0.2988435924053192,0.18282441794872284
